AG-X,AG-Y,AG-Z,Acc-X,Acc-Y,Acc-Z,Gravity-X,Gravity-Y,Gravity-Z,RR-X,RR-Y,RR-Z,RV-X,RV-Y,RV-Z,cos
1.3428338,3.286596,1.3274225,-3.1496193,-5.825469,-6.154138,2.8032968,7.64066,5.471036,3.907749,-2.993916,-1.4635519,0.43484783,0.12421477,0.52842,0.7185057
-5.153704,35.069805,12.087913,-5.2075644,11.01541,-19.858234,2.5605419,8.290452,4.56973,-0.46622306,-6.1918373,-1.5274677,0.50773364,0.09599584,0.4002203,0.7568455
-5.407625,9.859789,-19.781534,-12.724853,5.923586,-21.812077,2.3077455,8.417323,4.471396,0.41474986,-2.6104212,0.08853704,0.5194788,0.07625981,0.36219528,0.7701563
9.568908,25.008795,-11.114693,10.076162,13.137794,-10.755715,1.639384,9.565761,1.4067811,6.179956,-0.51611316,-6.347785,0.6340149,0.11517194,0.27809846,0.71233547
3.4987645,20.9796,6.4154186,-1.0135322,11.343784,9.130472,-1.0746512,9.675517,-1.1831688,4.3636813,-2.723339,-1.8108279,0.69572735,0.20856565,0.15231909,0.6702706
11.025358,-3.310552,2.386224,14.3991785,-15.944363,7.115884,-2.4289367,9.163646,-2.5096307,2.0936053,-1.6239871,-2.781283,0.75007313,0.22908972,0.050528906,0.6183486
13.8759775,2.3715231,5.6776114,17.015368,-10.957609,9.987261,-2.4594445,9.087379,-2.7460957,1.3500513,1.8903173,0.67549723,0.7581263,0.24904229,0.030399198,0.60191226
-8.569656,0.30182984,-0.033209298,5.144724,-10.800283,2.3094656,-1.2643535,9.272743,-2.9305344,-3.7557569,1.0040181,1.0802974,0.7547113,0.22573017,0.1183836,0.60451806
-2.3941128,27.452183,6.439374,-4.0677752,-3.0773916,-4.089955,-0.100355655,9.804846,-0.15913393,-5.4239597,0.052737605,2.4385085,0.6928909,0.19690679,0.1759026,0.67096066
5.7026043,37.44612,14.042623,3.1580493,27.892622,11.196251,0.753843,9.711103,1.138676,-5.744604,-1.6772503,5.1591916,0.59192157,0.04747278,0.27516916,0.7560801
18.494461,24.611145,8.394085,15.550035,7.329525,-0.85401773,3.391137,8.424548,3.7010224,-3.8356516,7.443536,5.0494695,0.5024508,-0.026198113,0.40635276,0.7627151
-5.426789,-2.639818,-5.4182453,2.4251556,-1.7743096,-13.640728,3.8345177,6.0989995,6.6535,-2.6830366,9.056345,1.7705882,0.41414848,0.005314244,0.5040599,0.7578763
-5.0339303,-10.267022,-13.174805,-7.186971,-16.056051,-21.153912,1.9729263,6.4357986,7.131511,4.218806,-3.0972466,-1.391114,0.33888352,0.12382777,0.56121033,0.7448943
4.4809103,11.8145,10.42545,2.358617,1.6735144,2.307825,2.6161933,8.045202,4.9599047,1.4565777,-5.1063337,-1.8331984,0.47329727,0.1300432,0.47764486,0.72865206
3.0196688,57.36213,5.097906,-3.933907,25.352657,-8.093218,2.7268243,8.181016,4.669667,-5.712646,-6.273863,-1.0598171,0.487262,0.12315512,0.46260643,0.730345
6.009226,5.2892165,0.8052082,-2.603674,-19.147892,-1.3897772,3.5060058,8.607807,3.1279328,3.6946962,2.8288143,-2.908049,0.55699813,-6.98E-04,0.32706413,0.7634014
15.116836,25.689112,-3.5928905,8.014351,7.783905,-6.722679,2.8393126,9.045805,2.506414,6.123497,0.52358407,-4.9096794,0.601328,0.04132699,0.3042667,0.73764384
8.960456,20.653814,6.401046,-12.87557,18.26838,20.675835,-0.36166957,9.797753,-0.20885582,4.603366,-1.1605974,-3.5610557,0.6863998,0.16185561,0.167635,0.6888806
14.570666,-12.274433,5.2272615,16.27628,-20.939816,7.211624,-2.3503652,9.1616,-2.5906093,2.209719,2.4868648,-0.9245286,0.7527529,0.21283291,0.022816703,0.6225308
-0.5160576,1.0061004,-0.5170959,1.5779161,-6.615918,3.6408753,-1.3345778,9.125069,-3.3350282,-0.88167584,0.9912348,1.5202512,0.7841596,0.23596235,0.07936937,0.5684329
-7.1802793,-1.0108924,-2.3424506,-4.8505864,-10.472262,-0.7583716,-0.9933592,9.337645,-2.8270156,-3.20182,0.09428288,0.98868465,0.77419513,0.22504517,0.10197148,0.5827336
1.9177487,31.447842,1.5813433,0.8796958,19.535692,2.3169363,0.67310476,9.781749,0.18628494,-5.1491218,-0.5661805,4.830025,0.6908517,0.15392278,0.18846717,0.68081707
0.6337721,38.28454,2.5634894,-0.9679851,27.673313,0.7057556,1.6607808,9.592121,1.184659,-5.7765617,-1.2117301,5.4297686,0.66840744,0.11577906,0.21704878,0.70193774
18.408224,10.324512,1.1980667,14.211801,4.9153557,-2.9177427,4.5269146,7.640123,4.1600432,-3.9315252,8.339423,4.4071155,0.4911737,-0.051433243,0.43272993,0.75422
-4.9141564,-5.4425273,-5.988369,-7.681166,-11.209875,-13.540282,3.7903774,5.665184,7.0504694,0.10156239,4.4597325,0.10238546,0.3857473,0.002386083,0.530834,0.7545917
-11.4873495,-7.742187,-17.328564,-14.80475,-13.888034,-21.793293,2.648307,6.0916157,7.214505,3.314397,-2.7606235,-1.3037624,0.34780523,0.08200147,0.561597,0.7462681
-5.6184273,0.57012343,-5.8590136,-9.444903,-7.6503425,-12.754179,3.2329383,7.985065,4.6858544,4.831332,-3.8929985,-1.3112192,0.43077803,0.08956927,0.5083441,0.7402661
6.397293,16.87375,8.954626,4.720028,4.632107,1.6221092,3.2016163,8.50516,3.6854165,0.5297983,-5.325778,-2.5160322,0.55387825,0.06098734,0.37906027,0.7387914
-0.008216129,37.27844,8.418039,1.7875116,13.304977,-12.110971,3.372975,8.775422,2.7902317,1.4746871,-6.9748063,-1.645712,0.587061,4.94E-04,0.31637254,0.7451628
16.477467,7.1816444,-2.1603942,12.784385,-5.1664667,1.5151918,2.7574527,9.364619,0.9331351,4.2092185,-4.34254,-0.09681882,0.6611437,-0.011263479,0.22736774,0.7148888
-5.3357606,22.047983,10.109247,-15.725453,27.497723,26.241968,-0.17932323,9.635925,-1.813057,4.2614164,-1.1179869,-2.0068362,0.74573535,0.118481,0.12668465,0.6432667
9.6695175,0.14372826,-0.16256514,1.0218128,10.230006,7.8613634,-1.2643454,9.30074,-2.840433,1.3479208,-3.39339,-2.52775,0.7867535,0.15216918,0.041934945,0.5967453
7.9974732,4.790957,2.9898846,12.885792,-6.6519337,8.464949,-1.1452887,9.1567745,-3.3184617,0.53192884,1.4226665,2.6686053,0.8018167,0.1544915,0.030101096,0.57646877
-6.854494,-0.82404506,-4.58941,-8.235753,-9.545699,-0.19824862,-0.13653305,9.514587,-2.3715808,-3.2731924,-0.36484572,1.1506047,0.7834456,0.1163202,0.07980568,0.6052385
-0.5208486,3.2578504,3.6702006,0.42003852,1.958211,-1.4310167,0.78128684,9.767929,-0.38410193,-5.543269,0.55021566,3.4856625,0.73130417,0.08503478,0.11473974,0.66693187
10.78581,35.409966,12.399324,6.511635,34.115974,12.665555,3.2366257,8.926205,2.4530632,-6.0620527,1.1307844,6.4843793,0.61077935,-0.043326665,0.2162375,0.7604688
15.682169,25.842422,8.52344,12.931175,9.120264,0.16553402,5.130051,6.728119,4.9583645,-4.6633615,3.0887387,6.7965016,0.55871373,-0.08465303,0.2690589,0.77992314
-3.1942027,-4.5801554,-5.1978607,2.0507674,0.41661835,-6.744522,4.823343,5.9756446,6.0989685,-1.6838193,7.3242264,1.628908,0.41545314,-0.07458382,0.43088797,0.7976036
-11.405903,-6.4246736,-11.416523,-14.730065,-12.779961,-22.88939,3.5892613,6.464601,6.4417796,3.4092057,-4.0708976,-1.8917879,0.40415996,0.003116519,0.45215788,0.795109
-5.6423817,2.3523593,-4.8481216,-8.839098,-4.060871,-8.520249,3.6911995,7.1915207,5.5522475,4.503231,-3.365693,-2.6342764,0.43481693,-5.25E-04,0.42854592,0.79201156
1.42428,31.835909,4.087014,-1.172077,6.711628,6.9195046,3.6576004,8.4642515,3.338979,-2.790628,-6.768145,-0.5005537,0.5745873,-0.00469962,0.29101098,0.76494443
-2.1881015,-9.917282,-5.954832,-1.7614288,-20.197273,1.2174647,4.209775,8.653145,1.8897756,3.3239846,0.3648598,-3.0752954,0.611279,-0.1396163,0.1823572,0.75735795
13.291481,19.053635,-4.622946,7.4796643,3.2844381,-2.3907154,3.401313,9.099975,1.3386314,5.5599723,1.9872562,-5.607427,0.6396177,-0.111693695,0.16908935,0.7415002
7.307575,24.074558,5.256007,8.45859,14.460382,6.8348308,-0.62981445,9.609794,-1.8508328,3.3559425,-2.573137,-3.1860828,0.7550454,0.040024113,0.015360894,0.65426946
14.446102,-3.5884273,3.631873,7.8377905,-7.805001,4.055765,-1.7711676,9.261449,-2.6942387,2.247003,-2.1715326,-2.9943354,0.80631506,0.074115984,-0.086381,0.5804318
-2.691152,4.225624,-1.5088241,6.553886,-3.459571,3.549836,-1.4761579,9.06785,-3.4300783,0.43605515,0.39894822,1.5202512,0.81643164,0.069435954,-0.07163295,0.5687589
-3.5391514,0.6324059,-6.1752167,0.13494301,-10.398512,-2.7955782,-1.3251048,9.42606,-2.3587875,-3.7674747,-0.5725721,0.99827206,0.78238523,0.03239451,-0.05876096,0.61916965
15.514485,32.87555,11.656726,11.408742,17.823719,6.464309,-0.5525667,9.771014,-0.6263802,-5.8383474,-0.14753194,4.401789,0.70520186,-0.03223036,-0.03319195,0.70749545
6.335011,53.572483,13.970758,-1.5249467,29.81386,1.3146882,2.610402,9.1865015,2.2280886,-3.9102201,0.1784387,8.683083,0.5715797,-0.1389357,0.12783623,0.79853076
20.621645,3.7177823,-9.318084,16.044853,3.3637671,0.50990534,5.6053505,6.0446434,5.311565,-2.745887,10.118413,6.9040933,0.4729267,-0.19186099,0.286054,0.8109888
-14.577517,-3.8327663,-26.4745,-21.739796,-10.695877,-33.70269,2.8618548,5.5163307,7.58619,0.74817735,6.1535015,0.654192,0.32980397,0.001667169,0.46263954,0.82291627
-12.23953,-6.8941875,-12.825065,-15.225103,-13.214627,-20.053164,3.028947,6.319369,6.860135,4.228393,-4.629096,-2.640668,0.37725952,0.013253285,0.43326378,0.8184022
0.7918737,13.678182,3.282133,-3.2560225,1.1382666,2.8993664,3.1060066,8.10139,4.5706234,0.09304029,-7.2879934,-1.532794,0.4985162,-0.006366745,0.3111591,0.80908656
8.428659,-11.450388,2.175422,1.8353577,-15.660781,-6.8459625,3.7904751,8.25418,3.6974597,3.535972,-4.847475,-0.4153326,0.5315705,-0.097092025,0.1740949,0.82322353
7.5135865,34.3847,-9.318084,9.367947,15.714899,-16.065619,1.9841124,9.449081,1.7171328,4.158086,-1.0924206,-6.9432673,0.60325927,-0.076392286,0.14057945,0.78133214
-20.120653,38.9409,17.88497,-21.051567,28.049328,16.839012,0.049146395,9.789165,0.58328366,4.830267,-0.91132593,-4.483574,0.7036892,0.03661493,-0.001131706,0.70956296
10.88642,4.747838,3.9001665,8.276642,7.829464,5.881134,-1.979022,9.519232,-1.2798785,3.7607427,-2.8458445,-4.0329676,0.73248005,0.0430819,-0.05322593,0.67733586
6.0523443,-1.274395,4.1636696,22.09266,-12.376239,1.027485,-2.0925834,9.372346,-1.9876144,-0.23719142,1.3598161,1.3199817,0.77459997,0.069786675,-0.124941245,0.6160474
-6.317907,1.6432979,-4.1486416,-3.8615375,-8.024718,-2.857471,-1.0144075,9.711979,-0.90489393,-3.7962368,2.1779382,2.076319,0.7419547,0.047590066,-0.032449488,0.6679712
-3.021728,4.901149,-8.153881,-4.2427783,-6.3007956,-4.552823,-0.35557964,9.798631,0.17549586,-5.054313,0.13050184,3.3120246,0.7121302,0.044167075,0.001694139,0.7006547
6.541022,45.90695,13.12755,5.8702164,33.844334,9.173097,2.0658715,9.293673,2.3516421,-4.4609613,1.5409108,7.942725,0.60596174,-0.06373054,0.11459752,0.7846121
11.264906,-1.5235248,0.18717474,8.143835,-6.4480133,-3.585156,5.3533406,6.0350933,5.5758214,-1.8009982,8.338358,3.5911236,0.49542144,-0.14448231,0.30681774,0.79971576
-9.925497,-3.1620321,-5.64342,-7.6672354,-4.3852715,-16.44194,3.6349869,5.509951,7.2524266,1.0357985,5.0403013,0.26643607,0.36494392,-0.026092656,0.47376904,0.80104804
-9.393701,-8.786616,-8.84857,-14.339985,-19.89888,-17.542662,3.0645378,7.0244412,6.118515,4.6992397,-3.8716931,-1.9865963,0.4215353,0.042826146,0.44886434,0.7867622
0.5187891,13.160758,3.6941552,-2.3909965,-0.08437872,-3.2746603,2.9156535,8.389605,4.157389,0.8824006,-3.8131037,-2.8206975,0.523778,0.04608627,0.36163783,0.76990306
-1.6515144,8.652468,3.507308,-6.6358004,5.2361145,5.7545595,2.7994018,8.670667,3.6267457,0.96442586,-3.357171,0.8193078,0.5569532,0.021467365,0.2812723,0.781171
-1.589232,-2.5535808,3.8762116,-8.34037,-3.0913725,7.3209686,3.2919607,8.702007,3.0997486,2.8712475,-4.1145735,1.6129291,0.5811972,-0.047637254,0.20546891,0.7859536
9.190422,27.38511,-15.287617,7.1268806,11.478351,-15.8481865,2.1059809,9.562594,0.5403817,4.830267,0.16565554,-5.5861216,0.6613565,-0.052104402,0.15099967,0.73286545
-1.354475,21.358086,6.286063,-6.166891,10.92063,8.670663,-0.55709505,9.666008,-1.5583048,2.9575338,-2.4346528,-3.0561209,0.7557723,0.04491017,0.010914097,0.65320146
13.626848,-1.8014004,7.1436443,15.136295,-6.2944584,7.6674547,-2.0615854,9.299717,-2.3314214,1.7431335,-2.4058907,-3.020967,0.78477156,0.054799862,-0.09130366,0.61056876
9.487461,1.9355462,-3.1329587,14.429628,-7.2451077,3.5169663,-2.222541,9.069886,-2.9946394,0.5937141,2.2322667,1.527708,0.79744136,0.074862875,-0.10378298,0.5896711
4.2413626,-0.23475736,0.14884707,7.426382,-8.767895,1.7190763,-1.741141,9.13379,-3.1165187,-1.1139033,1.416275,1.9484872,0.79624015,0.062061936,-0.032807022,0.60089403
1.5153083,30.269266,6.156707,-0.28936908,15.150172,4.5024085,0.27275345,9.802465,-0.08750303,-5.1363387,1.4194708,5.047339,0.717632,0.024485033,0.03058375,0.69531965
-1.5125766,28.855934,10.430242,-8.332763,22.882187,9.489847,3.0723271,8.9742365,2.4888287,-4.321412,-0.7952122,6.7038236,0.68788517,4.48E-04,0.066424355,0.72277355
19.318504,15.9443035,4.8056574,7.897532,11.99725,3.6115239,4.5170093,8.074086,3.252096,-2.6979501,2.0543678,7.71902,0.51644343,-0.17763786,0.2603721,0.7962018
-4.0230384,-4.618483,-5.9787874,8.455188,-0.96852016,-6.035398,4.629114,6.128436,6.097866,-1.606055,7.488277,2.316003,0.43009034,-0.09776849,0.37997043,0.813072
-10.19379,-15.211289,-10.405631,-15.644306,-22.259335,-17.046385,4.051325,6.3963556,6.232478,2.5367548,-0.63861847,-1.4784657,0.42417812,-0.04800995,0.3948872,0.8135306
-1.8910623,9.256128,-0.09070078,-14.725213,-6.768566,-10.515213,3.712572,8.431812,3.3603191,0.8845311,-3.438131,-1.4347898,0.52150875,-0.044730518,0.31668404,0.79103667
3.446064,6.094097,11.014738,-0.48469067,7.9658546,9.589671,3.7421281,8.583322,2.9143517,0.26880875,-4.047462,-0.57618743,0.5976862,-0.104258925,0.19619375,0.77033067
-5.057885,4.1585503,-2.8263373,-1.3259637,51.296074,-12.255102,4.000535,8.73192,1.979817,-1.3013897,-0.6343574,2.868875,0.61072147,-0.1755427,0.11973261,0.76280284
-2.700734,-9.735226,-4.852912,-7.3238354,-20.797272,-4.131357,4.176735,8.72683,1.6024127,3.1705866,-0.6833595,-5.0353804,0.59985423,-0.20860353,0.11167437,0.7643221
-5.2543144,23.216978,12.279551,-12.475388,27.314663,23.678114,1.6673466,9.662797,-0.1438416,2.8371592,-2.6711411,-3.433224,0.71470404,-0.106747806,-0.06869345,0.68781126
11.149923,11.8672,1.2411853,8.640848,7.024068,5.9486456,-1.0427128,9.698818,-1.0079933,0.54151624,-3.316691,-3.4108536,0.7346186,-0.108299814,-0.16795528,0.6483808
14.273627,-8.499159,1.5286427,15.393157,-15.558052,2.707087,-2.2495632,9.496178,-0.9656418,0.5361899,-0.8964122,-1.310154,0.7325408,-0.1118956,-0.24762498,0.6241356
-1.1963735,-2.3619423,-1.4944512,3.1597698,-11.279452,-1.7048087,-1.6084673,9.613444,-1.0793126,-2.6670575,-0.9326312,1.5926892,0.73732245,-0.11487895,-0.23599422,0.62246704
-11.0897,7.5026383,-2.2514224,-12.24357,-5.9421983,-5.86022,-0.9494108,9.755996,0.29925057,-3.9389822,1.2895087,3.2150855,0.677076,-0.13699304,-0.20608018,0.69305986
3.2927532,32.813267,2.2424953,6.2362323,26.991455,-0.4226675,1.1948742,9.5518055,1.8723459,-2.2942152,-4.034679,5.285958,0.6155261,-0.18255676,-0.1604365,0.74970716
16.84158,19.983082,9.309157,-0.9936478,14.553515,9.168283,4.3004413,8.504871,2.3116572,-0.5642273,2.2887256,6.458813,0.56253374,-0.2767697,-0.13781376,0.7667866
10.9439125,10.635924,1.7490268,-2.929914,-2.438014,-1.0309377,5.471423,7.2716503,3.6547246,-0.6515789,4.9124694,2.7389128,0.49501613,-0.3344794,-0.001246671,0.80192333
-6.6149464,-5.1790247,-4.349862,-8.287363,-11.312144,-4.8717747,5.159863,7.282951,4.0626144,1.2094364,1.1776559,-1.1152108,0.46851778,-0.27631226,0.085756116,0.83473855
-7.7312393,-2.0457392,-1.6429709,-23.280148,-18.663548,-8.393936,4.2936044,8.361341,2.797017,3.9492943,-2.4602191,-1.5764699,0.5094104,-0.24586469,0.067879066,0.821854
5.2378817,11.268331,-1.9783379,1.8530154,4.8499594,-0.73374474,3.8916845,8.914478,1.2479005,-0.35650092,-2.055419,0.14819178,0.6049266,-0.26141915,0.00287154,0.7521407
9.841992,30.072836,-5.605092,5.2876678,6.2808723,-11.206987,4.2602925,8.766958,1.077379,-3.0526829,-2.6232045,-0.8158717,0.5915604,-0.30593312,-0.021446828,0.74565494
-16.177696,8.096717,4.1061773,-17.778305,-1.5839763,0.27226388,2.9244466,9.19831,1.7346783,1.8091798,3.757724,-5.226063,0.5930184,-0.24314207,-0.1123118,0.75934
-4.502134,28.453493,4.2690706,-5.416334,20.351833,-3.8704107,0.8731044,9.662266,1.4313341,3.5530162,0.2977482,-3.3714387,0.6761378,-0.11745219,-0.14605895,0.7125373
1.32367,16.356327,7.0621977,-1.8969499,6.403495,8.397241,-0.99848527,9.755543,-0.05298783,2.1926746,-0.85806274,-3.8167188,0.7102161,-0.089885384,-0.17839585,0.6750471
9.9138565,-1.3750052,4.4607086,12.748768,-10.465593,4.980669,-2.4707258,9.405967,-1.2624162,0.9761438,1.9808646,0.4752277,0.746623,-0.06485164,-0.2234385,0.6232364
6.502694,0.04790911,2.2568681,1.9977194,-10.092907,1.1243345,-2.1566823,9.438044,-1.5628343,0.7151542,1.5654119,1.806807,0.7628945,-0.06480845,-0.1680689,0.62092245
-3.7595356,1.6959984,0.1680109,-1.3588773,-8.846892,0.89172614,-0.8834348,9.766774,-0.008199315,-3.6247294,0.014388115,1.1250384,0.7408855,-0.067869656,-0.13826881,0.6537309
3.2831714,30.997492,-1.748372,0.67081475,16.475235,-2.6844423,0.01956393,9.622821,1.8897899,-4.3150206,0.07404287,3.422812,0.649738,-0.078378655,-0.11933745,0.74662966
1.7788109,30.815435,8.552186,0.96611345,20.063868,4.7180486,1.2220769,9.193899,3.1857712,-4.140317,1.7539636,4.4507914,0.5772615,-0.11246542,-0.06209012,0.8063904
8.193903,20.131601,6.286063,6.520936,14.605628,2.3952346,2.5505116,8.311012,4.53788,-2.5179205,2.8064437,4.893941,0.47420752,-0.12781307,0.09009676,0.86641425
-2.3414123,-4.196879,-2.620326,0.96440387,-3.7773132,-7.6516476,2.9064057,7.2797976,5.893024,0.019537102,5.932992,1.7279776,0.44314042,-0.087846234,0.16871054,0.87604016
-6.892822,-9.883745,-7.401701,-6.1767507,-19.573841,-11.936601,1.8635316,8.138243,5.144573,3.83105,-2.107617,-2.228411,0.48019758,0.005343873,0.21008626,0.85161346
-2.0204182,2.0888567,0.44109547,-3.316258,-7.972621,-5.4418488,0.7918796,9.018286,3.7701235,1.7015882,1.3736645,-2.8175018,0.54642975,0.02983354,0.15318382,0.8228361
-4.756055,45.370365,15.269108,-4.6638007,36.269653,12.67371,-0.33725,9.151207,3.508854,-3.6652095,1.6485025,-4.5996876,0.56279904,0.074851505,0.088537365,0.8184227
-2.686361,-1.7391179,-10.707461,-1.2478409,-8.247776,-17.782104,-1.5274907,8.818393,4.0091276,3.8001573,-0.066571906,-0.5612737,0.5266287,0.124625355,0.056534037,0.83900815
-10.332728,20.816708,-2.0981119,-4.2366095,17.103907,-11.269444,-3.0297918,9.221006,1.4013523,2.590018,8.965797,-2.3061752,0.57368845,0.17671974,0.055865537,0.7978288
-12.086219,13.5009165,13.453335,-8.887388,4.7629147,16.389189,-3.1248577,9.163537,-1.5605258,3.980187,0.7185273,-0.43344206,0.66823786,0.364723,0.11031804,0.63895637
5.410356,8.16379,4.364889,10.15361,0.9327421,6.9599175,-3.1825137,8.778539,-2.9965394,1.6142366,1.5920435,1.4605964,0.7182085,0.3597637,0.064544745,0.5920985
3.8724592,5.9168315,9.654106,1.7668118,-4.0929728,8.642068,-2.533594,8.895749,-3.2583632,-2.8737187,0.3297061,1.1783016,0.7350523,0.35550085,0.09264558,0.56985444
-1.574859,1.7151623,-5.935668,0.6254431,-8.607799,-6.3282623,-1.96712,9.540447,-1.1316698,-4.0561614,0.2508766,0.1332781,0.7099347,0.33443087,0.1491029,0.6015954
-14.040929,21.23352,-6.409973,-8.275966,6.9332914,-8.339347,-1.9493564,9.5733595,0.84923023,-6.823716,-0.9081301,0.33887398,0.6093886,0.31175956,0.19655757,0.702009
1.1847322,29.224838,10.454196,-3.9305043,27.1834,4.026447,-1.1521567,8.782272,4.208873,-7.110272,-2.4101517,3.3077636,0.4788378,0.2066299,0.24912994,0.8160593
9.7845,2.1942577,4.5469456,9.645993,15.060179,10.439116,-0.11377514,7.7064114,6.063716,-6.4306335,4.1635895,3.2917845,0.42007098,0.15689053,0.29518354,0.84367794
-8.191171,-4.2974887,0.1919657,-7.2351437,-10.625077,-8.210759,-2.62865,5.8902884,7.386819,0.74817735,2.67009,0.4027898,0.22954613,0.2587155,0.42035842,0.8388526
-2.1545649,-7.425984,-4.781048,0.6772425,-14.712624,-12.029715,-2.922836,6.4838867,6.751787,3.5977573,0.28389978,0.36976662,0.23425691,0.3036224,0.4267536,0.8190351
1.5105174,5.6102104,-3.5497718,4.195112,-3.6182165,-9.664169,-2.801434,7.3382764,5.871291,4.8249407,-1.6058776,1.5181206,0.38232064,0.31874862,0.38475466,0.7772992
-5.9346304,14.315379,7.8143787,-6.756631,6.543047,4.1615157,-1.2511934,8.684794,4.3794103,1.745264,-2.7030993,-1.1226676,0.43989146,0.28217217,0.3458896,0.7792527
-1.4934129,15.599356,-6.4147644,1.3212897,-7.82425,-12.877963,-0.8561911,9.154748,3.4099731,2.7785697,-2.8011034,0.24726129,0.5218663,0.2334003,0.25131541,0.781038
3.9299507,-3.071004,4.010359,-0.36082447,-10.895834,-0.6675978,-0.37907845,9.708041,1.334398,5.622823,1.4865824,-0.7658043,0.54966813,0.21673259,0.22809894,0.7738623
-3.050474,28.707415,-5.8542223,-9.311592,22.976856,7.5027165,-0.86873335,9.732286,-0.83564544,4.965555,-1.5291786,-0.8755265,0.67964536,0.22995698,0.1750685,0.6742054
-0.3340012,12.173821,9.5726595,1.6902353,2.2944565,12.659303,-1.6725776,9.1822815,-3.0097463,4.4702077,-1.227709,-0.8488949,0.767181,0.24268083,0.07890892,0.58848345
11.33677,1.3366766,9.141474,12.887724,-6.511176,14.177204,-1.7890178,8.751458,-4.0474415,0.7449816,0.42451456,0.79800254,0.79514396,0.2611254,0.05368857,0.5446808
7.5758686,4.8484483,3.2246416,9.081541,-3.2882366,8.822381,-1.2021371,8.895964,-3.9480479,-0.62388206,1.3566203,2.3532875,0.80006284,0.24989544,0.084083155,0.5388708
-6.1023135,1.2696033,-2.8119645,-4.832509,-8.324352,-0.37494516,-0.33851996,9.6721115,-1.5830476,-4.6420565,1.654894,-0.12558094,0.7348796,0.24321347,0.18222664,0.60629416
-4.3727784,29.253584,5.917159,-4.8819375,15.543303,5.2200456,-0.33330566,9.800759,0.06640255,-5.9768314,0.6705904,0.9524658,0.6749523,0.23263858,0.20375568,0.66992706
-7.980369,35.457874,6.5016565,-8.746753,23.976994,-1.8532162,0.00221938,9.505171,2.412901,-8.211754,-0.6780332,1.5628618,0.5936047,0.19677235,0.2426932,0.7416294
13.018396,12.408578,4.848776,10.278946,8.925644,-0.5958853,0.7457547,7.8240743,5.8649898,-6.293215,5.798769,2.294698,0.44033027,0.13384944,0.336816,0.8214308
-3.6732984,-7.579294,-4.7906294,-1.2094167,-14.337074,-12.2825775,-1.850074,6.475529,7.1284738,1.5151671,0.9464937,0.54020876,0.26252666,0.24821323,0.4374058,0.8234963
